yoe,salary
2.9,56617.69
2.8,56502.48
2.9,56724.86
2.8,57036.43
2.8,56685.35
2.9,56984.43
2.8,56726.38
2.9,57129.38
2.8,56358.09
2.9,56741.01
3.0,56922.33
2.9,56519.81
2.9,56263.57
2.9,56964.85
2.9,56744.29
2.9,56311.06
2.8,57017.7
3.0,57065.1
2.8,56700.04
2.9,56370.49
3.0,56424.07
2.9,56157.38
2.8,57127.83
2.9,56152.85
2.8,56276.8
2.9,56884.71
2.9,56697.8
2.9,57130.54
2.9,56344.73
2.8,56198.83
2.9,57089.81
2.8,56779.67
2.9,56884.45
2.9,56906.97
2.9,57036.65
2.9,56925.27
3.0,56487.37
2.9,56904.5
2.9,56784.4
2.8,56976.71
3.0,56429.6
2.8,56549.83
2.8,56815.54
3.0,56265.82
2.9,56585.46
2.8,56969.85
2.9,56465.72
2.9,56457.49
3.0,57087.36
2.9,56676.23
3.0,56790.39
3.0,56339.28
2.8,56862.68
2.9,56880.16
2.9,57089.09
3.0,56732.87
2.9,56792.32
2.9,56946.06
2.9,56231.56
2.9,56644.46
2.9,56737.03
3.0,56641.17
3.0,56700.63
2.9,57127.39
2.9,56877.16
2.9,56976.92
2.9,56231.52
2.8,56607.18
2.9,56489.03
2.9,56814.92
2.9,56461.74
2.9,56218.38
2.8,56418.18
2.8,56995.54
2.9,56796.61
2.9,56244.87
2.8,56308.01
2.8,56342.58
2.8,56901.22
3.0,56371.7
2.9,56634.46
2.8,56311.1
2.8,57020.57
2.9,56661.06
2.8,56404.31
2.8,56575.69
3.0,56603.56
2.9,56181.34
2.9,56412.39
2.8,56540.36
2.9,56763.28
3.0,56595.92
2.9,56499.25
2.9,56200.97
2.9,56260.38
2.9,56573.91
2.9,56323.07
2.8,57054.1
2.9,56913.41
2.8,56145.91
2.9,56643.93
2.9,56638.19
3.0,56814.36
3.0,56561.57
2.9,56677.69
2.9,56718.7
2.8,56981.78
2.9,56400.8
3.0,56228.22
2.9,56970.66
2.8,57130.41
2.9,56204.8
3.0,56808.29
2.9,56371.23
2.9,56972.26
3.0,57130.5
2.9,56188.46
2.8,56752.87
2.8,56197.13
2.9,56222.43
2.8,57005.03
2.8,57012.37
3.0,56278.95
3.0,56699.95
2.9,56994.3
2.9,56658.77
2.8,56580.26
3.0,56991.74
2.9,56298.9
2.9,56371.45
2.9,56183.89
2.9,56800.1
2.9,56619.04
2.9,56213.1
2.8,56173.48
2.9,56675.89
3.0,56187.47
2.9,56234.25
2.8,56525.68
3.0,56429.39
2.9,56654.27
3.0,57129.26
2.9,56491.9
2.9,56328.44
3.0,56319.71
2.8,56727.95
2.9,57108.97
3.0,56276.47
3.0,56643.95
2.8,56456.65
2.9,56419.85
2.9,56462.45
2.9,56814.02
2.9,56625.47
2.9,56863.7
3.0,56844.24
2.9,56926.44
2.9,56749.29
2.9,56691.42
2.9,56911.9
2.9,57137.46
2.9,57070.83
3.0,56637.64
3.0,56922.15
2.9,56825.93
2.9,56942.64
3.0,56780.78
2.8,57056.56
2.9,57074.53
3.0,56605.12
2.8,56647.18
2.9,56420.27
2.8,56733.46
2.9,56194.53
3.0,56947.57
2.8,56740.02
3.0,56328.14
2.9,56785.21
3.0,56527.71
3.0,56755.31
2.9,57139.1
2.9,56933.95
2.8,57080.64
3.0,57074.96
2.9,56336.38
2.9,57018.62
2.9,56432.12
2.8,57037.86
2.8,56945.69
3.0,56758.21
2.9,56954.84
2.9,56792.07
3.0,56804.92
2.9,56312.96
3.0,56988.22
2.9,56677.86
2.9,56763.91
3.0,56552.01
2.9,56687.56
2.9,56412.19
2.9,56757.39
3.0,56409.25
2.9,56387.26
3.0,56936.6
2.9,56537.61
3.0,56192.77
3.0,57005.7
3.0,57054.63
2.9,56782.46
2.9,56920.09
2.9,57020.39
2.9,56926.09
2.8,57139.25
2.9,56735.23
2.8,56908.57
2.9,56692.95
2.9,56964.18
2.9,56729.92
2.9,56319.25
3.0,56450.79
2.9,56719.3
2.9,56967.39
2.9,56801.54
2.9,56381.14
2.8,56576.57
2.9,56541.69
2.9,56813.57
3.0,56326.4
2.8,56685.97
2.9,57073.82
2.9,56429.17
3.0,56931.87
2.9,56609.39
2.8,56973.58
3.0,57040.27
2.8,56424.63
3.0,56381.4
2.9,56651.52
2.8,56772.1
2.9,56491.35
2.8,56756.71
2.8,57022.58
2.8,56291.95
3.0,56880.36
2.9,56422.85
2.9,56532.66
2.8,56842.29
3.0,57031.1
2.9,56975.96
2.8,56650.59
2.9,57053.16
2.9,56523.4
2.9,56827.99
2.8,56876.9
2.9,56832.63
2.9,56253.76
2.9,56443.13
3.0,56593.98
2.9,56709.94
2.9,57059.75
2.9,56521.86
2.9,57011.91
2.9,56679.25
2.9,56510.43
2.9,56398.13
2.9,56941.5
3.0,56324.62
2.8,56694.93
3.0,56975.65
2.8,56994.8
2.8,56329.01
2.9,56154.3
3.0,56351.91
2.9,56260.87
2.9,56218.65
2.9,56249.75
2.9,56155.14
3.0,56737.93
3.0,56756.97
2.8,56597.06
3.0,56242.4
3.0,56300.52
2.8,56496.64
2.9,57003.45
3.0,56604.21
2.9,56433.37
3.0,57125.35
2.9,56460.14
2.9,56394.48
3.0,56729.43
2.9,57027.03
2.9,56187.96
2.9,56356.43
3.0,56417.86
2.9,57035.42
2.8,56490.48
3.0,56736.33
2.9,56953.08
2.8,56646.95
2.9,56835.13
2.8,56962.92
2.9,56339.81
3.0,56504.07
2.8,56676.79
2.9,56938.25
2.9,56656.57
3.0,56798.38
2.9,56179.85
3.0,56744.37
2.9,56888.93
2.9,56745.59
2.9,56696.02
2.8,56440.19
2.9,56225.65
3.0,56311.25
2.9,56213.12
2.8,56817.21
2.9,56257.16
2.9,56716.79
2.8,56838.95
3.0,56790.72
3.0,56254.03
2.9,56278.04
2.9,56341.0
2.9,57036.76
3.0,57042.46
2.8,56637.4
2.8,57067.47
2.8,56431.23
2.9,56775.17
3.0,57081.21
2.9,56800.63
2.8,56884.49
2.9,56712.29
2.8,56629.07
3.0,56296.49
3.0,56368.43
2.8,56161.81
2.9,56492.24
2.9,56643.53
2.8,56240.52
2.8,56314.9
3.0,57011.45
2.9,56267.33
3.0,56768.64
3.0,56673.74
2.8,56602.61
2.9,56651.53
3.0,56687.28
3.0,56417.1
2.9,56575.85
2.9,56262.11
3.0,57005.38
2.9,56528.56
2.8,56787.51
2.9,56344.21
2.9,56376.83
2.9,56670.72
2.8,56564.45
3.0,56477.45
3.0,56585.09
2.8,56374.48
3.0,56610.59
2.8,56294.93
2.8,57007.22
3.0,57088.89
2.8,56341.74
3.0,56873.3
2.9,56643.6
2.9,57026.82
2.9,56706.6
2.9,56298.06
2.9,56349.43
2.8,56491.82
3.0,56980.31
2.8,56195.8
2.9,56904.77
2.9,56193.35
2.9,56715.71
2.8,56194.34
2.8,56505.72
3.0,56796.97
3.0,56926.81
2.8,56348.0
3.0,56565.52
3.0,56424.69
2.9,56394.65
2.9,57010.26
2.9,56307.21
2.9,56829.38
2.9,56336.28
2.9,56373.15
2.9,56708.1
2.9,56432.8
2.9,56779.34
3.0,56421.01
2.8,56324.21
2.9,56183.49
3.0,56148.21
2.9,56561.37
2.8,56622.46
2.9,56656.9
2.8,57131.21
2.8,56428.81
3.0,56699.29
2.9,56827.65
2.9,56387.13
2.9,56327.58
2.9,56557.1
3.0,56301.67
2.8,56233.8
2.9,56999.83
2.9,56480.54
3.0,56993.13
2.8,56529.66
2.9,57015.44
3.0,56153.03
3.0,56506.07
2.9,56797.08
2.9,56860.63
3.0,56215.06
2.9,56830.28
2.8,56504.04
2.9,56363.96
2.8,56474.63
2.9,57005.16
2.8,56227.85
2.8,56973.32
3.0,56985.17
2.9,56813.24
3.0,57051.3
2.9,56206.2
2.9,56648.12
2.8,56816.44
3.0,56231.56
2.9,57040.43
2.9,57092.86
2.8,56735.4
2.9,56470.85
3.0,56602.36
3.0,56466.84
2.9,56924.73
3.0,56632.92
3.0,56940.02
2.9,56630.14
2.9,56869.2
2.9,56868.53
2.9,57134.87
2.8,57122.8
2.8,56150.28
2.9,56338.08
2.8,56472.26
2.8,56579.07
2.8,56799.7
2.8,56340.63
2.8,56430.29
2.9,56270.8
2.9,56165.03
3.0,57084.08
2.8,56695.58
2.9,56376.08
2.8,56572.37
2.8,56721.92
3.0,56588.12
2.9,56243.86
2.9,56364.65
2.9,56358.59
2.9,56307.78
2.9,56831.04
2.9,57043.26
2.9,56347.93
3.0,57103.0
2.9,56342.85
3.0,56696.72
2.9,56505.6
2.8,57015.59
2.8,56252.35
2.9,56890.9
2.9,57050.07
2.9,56738.13
2.9,56795.45
3.0,56444.82
2.9,56937.37
3.0,56226.02
2.9,56825.01
2.9,56893.97
2.9,57026.69
2.8,56249.68
2.9,56445.69
2.9,56881.24
3.0,57128.11
3.0,57029.76
2.8,56483.44
2.8,56895.3
2.9,56801.37
2.9,56633.06
2.8,56571.54
2.8,56836.11
3.0,56932.21
2.8,56588.12
3.0,56677.09
2.8,56402.66
3.0,56664.81
2.8,56186.29
3.0,56563.26
3.0,56995.31
2.8,56505.44
2.9,56199.15
2.9,56461.53
2.9,56791.84
3.0,57069.7
2.8,56289.17
2.8,56576.15
3.0,57114.02
2.9,56533.93
3.0,57012.16
3.0,56189.25
2.9,56843.91
3.0,56571.04
3.0,56584.71
2.9,56409.84
2.9,56794.37
3.0,56963.31
2.8,56346.37
3.0,56711.18
2.9,56157.63
2.8,56782.84
2.9,56665.38
2.9,57128.68
2.8,56258.03
2.8,57089.98
2.9,57059.41
2.9,57103.53
3.0,56531.97
3.0,56839.35
2.9,56509.23
2.9,56180.74
2.8,56671.43
2.9,56892.39
2.9,56199.18
2.9,56985.76
2.9,56368.02
2.9,56909.78
2.8,56724.78
3.0,56694.86
2.9,56900.38
2.8,57002.43
3.0,56561.54
2.9,56615.97
3.0,57018.65
2.9,56725.05
2.9,56874.7
2.9,56725.97
2.8,56414.29
2.9,57112.26
2.9,56921.91
2.8,57116.92
2.9,56976.91
2.8,56266.16
3.0,56524.13
2.9,56851.07
2.9,56473.91
2.9,56459.13
3.0,56933.79
2.8,57024.93
2.8,56873.77
2.8,56678.67
2.9,56302.7
2.9,57138.89
2.9,56568.31
2.9,57053.07
2.9,57042.29
3.0,56257.1
2.9,56807.3
2.9,56282.49
2.9,56429.18
3.0,56619.6
2.9,56712.14
2.9,56848.28
2.9,56922.02
2.9,56275.89
3.0,56205.31
2.9,56217.41
2.9,56375.31
3.0,56592.58
2.9,57086.22
3.0,56657.5
2.8,56563.92
3.0,56581.99
2.9,56149.02
2.9,56893.07
2.8,57000.7
2.9,56580.29
2.8,56707.45
2.8,56859.05
3.0,56515.88
3.0,56152.19
2.9,56938.31
2.9,56241.93
2.8,56188.79
3.0,56622.63
2.8,57115.23
2.9,56977.12
3.0,56919.1
3.0,57104.57
3.0,56966.37
3.0,56519.95
2.9,56317.94
2.8,57017.32
3.0,56282.29
2.8,56271.61
2.9,57136.34
2.8,56949.46
2.9,56425.95
2.9,56958.72
3.0,56279.49
3.0,56708.92
2.9,56946.91
2.8,56196.26
2.9,56931.48
3.0,57049.02
2.9,56266.77
3.0,56471.04
2.9,56537.43
2.9,56769.94
2.8,56371.63
2.9,56577.36
3.0,56433.32
2.9,56828.59
2.8,56979.8
2.8,56669.09
3.0,56727.3
3.0,57118.21
2.9,56157.27
2.9,56638.8
3.0,56716.98
2.8,56192.7
2.9,57132.49
3.0,56502.25
2.9,56242.56
2.9,56788.45
2.9,56734.76
3.0,56153.67
2.9,56213.01
2.8,56239.61
2.9,56962.06
2.9,56467.2
2.8,56595.63
3.0,56679.68
2.9,56783.95
2.9,56431.22
2.9,56245.92
2.8,56830.16
2.9,56831.95
2.9,56397.76
2.8,56432.22
3.0,57032.9
2.9,56687.35
3.0,56529.7
2.8,56712.32
2.9,56672.81
2.9,56259.15
2.9,56627.84
2.9,56938.13
2.9,56984.85
2.9,56755.24
2.8,56918.52
3.0,56398.88
2.9,56773.74
3.0,56550.52
3.0,56356.81
2.9,56259.24
3.0,56887.32
2.9,57115.8
2.8,56244.72
2.9,56464.83
2.8,56279.28
2.9,56956.72
2.9,56146.5
3.0,56629.08
2.9,56516.15
2.9,56516.9
2.9,56210.82
3.0,56670.09
2.9,57140.96
2.9,56142.06
3.0,56948.86
2.8,56648.67
2.9,56445.62
2.9,57052.85
3.0,56728.8
2.8,56941.0
2.9,56367.4
2.9,57046.99
3.0,56190.77
2.9,56714.63
2.8,56537.05
2.9,56717.85
3.0,56721.45
2.8,56567.9
2.8,56830.0
3.0,56761.89
2.9,56618.02
2.9,56341.31
2.9,57135.24
2.9,57072.62
2.9,57008.31
2.8,56552.53
3.0,56535.18
2.8,56251.51
2.9,56487.52
2.9,56212.52
3.0,56604.13
3.0,56438.79
2.9,56835.72
2.9,56933.41
2.8,56400.05
2.9,56621.84
2.9,56164.33
3.0,56208.69
3.0,56450.2
2.9,57059.28
2.8,56725.83
2.9,56477.59
3.0,56579.48
2.9,56224.01
2.8,57067.42
2.8,56322.68
2.9,56717.43
2.9,56501.58
2.8,56159.95
2.9,56197.54
2.9,56175.3
2.9,56722.6
2.9,56807.29
2.9,56661.5
2.9,56341.43
2.8,57122.13
2.9,56782.76
2.8,57031.27
2.9,56918.88
3.0,56212.62
2.9,57076.66
2.8,57037.62
2.9,57067.13
2.9,57069.17
3.0,56217.69
3.0,56272.03
2.9,56223.12
2.9,56915.93
2.9,56652.99
2.9,56424.42
2.8,56147.36
2.9,56926.8
3.0,56222.25
2.9,56454.95
2.8,57097.73
3.0,56716.17
2.9,56890.44
3.0,56191.47
3.0,56462.76
2.9,56846.67
3.0,56670.64
2.9,56579.46
2.9,56684.4
2.8,56860.43
2.8,56160.06
2.9,56802.49
2.9,56466.82
3.0,56605.6
2.9,56241.15
2.9,56240.61
2.9,56961.14
2.8,56283.25
3.0,56276.0
2.9,56289.56
2.9,56654.53
2.8,56577.81
2.8,56761.81
3.0,56896.86
2.8,56537.35
2.9,56209.46
2.9,56838.69
3.0,56152.78
2.9,56385.99
3.0,56546.71
2.9,56494.87
2.9,56156.24
2.8,57020.62
2.9,57008.04
2.9,56800.83
3.0,56599.13
3.0,56516.34
2.9,56936.43
2.9,56454.3
2.8,56648.79
2.9,56289.18
2.8,56670.66
2.8,56911.62
2.9,56520.9
2.8,56690.35
3.0,56214.83
2.8,56844.79
2.9,56427.75
2.9,57040.63
2.8,56191.4
2.9,56328.06
2.8,56464.52
2.9,56488.91
3.0,56282.22
3.0,56218.11
2.9,56789.43
2.9,56278.87
2.8,56813.51
3.0,56684.6
3.0,56603.26
2.9,56976.53
2.8,56590.8
2.8,56168.17
2.9,56407.62
2.8,57106.79
2.9,57034.81
2.8,56686.05
2.9,56720.0
2.9,56998.11
3.0,56268.57
2.9,56753.87
2.8,56268.85
2.9,56991.64
3.0,56552.64
3.0,56843.19
2.9,56847.2
2.9,56231.29
2.9,56809.9
3.0,56190.7
2.9,56591.68
2.9,56511.24
3.0,56602.19
2.8,56586.96
3.0,57092.29
2.9,57107.47
2.9,56243.5
3.0,56236.42
2.8,56260.06
3.0,56271.76
2.8,56186.81
2.8,56761.82
2.9,56475.56
2.9,56306.75
2.9,56411.39
2.9,57140.29
2.9,56382.7
2.8,56512.71
2.8,56913.22
2.9,56885.48
2.8,56598.99
2.9,57111.52
2.9,56158.36
2.9,56208.15
2.9,56187.92
2.9,56345.8
2.9,56352.58
2.9,57122.06
2.8,57100.55
2.9,56997.88
3.0,56178.73
3.0,56758.34
3.0,56774.84
2.9,56986.12
2.9,56646.8
3.0,56815.77
2.8,56355.58
2.8,56254.25
2.9,56808.17
2.9,56639.98
2.8,57094.88
2.8,56265.78
3.0,56433.72
3.0,56239.51
2.9,56390.7
2.9,56895.69
2.9,56427.15
2.8,56596.21
2.8,56476.67
2.9,56792.06
3.0,56986.81
2.9,56901.21
3.0,56910.79
3.0,57030.62
2.9,56211.66
3.0,57043.67
3.0,56246.37
2.9,57056.85
3.0,56776.0
2.9,56249.61
3.0,56358.69
3.0,56216.0
2.9,56417.82
3.0,56601.28
2.9,56768.99
2.9,56234.22
2.9,56961.38
2.9,56951.74
2.9,56613.44
3.0,56964.12
2.9,56357.16
2.9,56332.49
2.8,57113.6
2.9,56420.45
2.9,56930.02
2.9,56786.67
2.9,56907.66
3.0,56462.53
3.0,56250.85
2.9,56842.21
2.9,56381.3
2.9,56744.93
3.0,56190.53
3.0,56246.62
3.0,57057.2
2.9,56914.37
2.9,56817.86
2.9,57025.04
2.9,56369.07
2.9,56828.35
3.0,56644.52
2.9,57120.95
2.9,56853.9
2.8,56710.77
3.0,56759.46
2.9,56402.8
3.0,57005.74
2.9,57003.2
2.9,56182.18
3.0,56451.33
2.9,56661.83
2.9,56255.11
3.0,56674.5
2.9,56749.85
3.0,56577.53
2.8,56392.19
2.9,56522.3
3.0,56529.27
2.8,56664.16
2.8,57124.8
3.0,56464.4
3.0,57054.7
2.8,57116.45
3.0,56743.78
3.0,56291.36
3.0,57066.5
2.9,56406.6
2.8,56347.22
2.9,56885.79
2.8,56343.33
2.8,56202.31
3.0,56379.29
3.0,56416.91
3.0,56611.23
2.8,56473.92
2.9,56965.56
2.9,56142.67
3.0,56908.61
3.0,56566.54
3.0,56324.68
3.0,56201.75
3.0,56574.03
3.0,56847.22
2.8,56194.35
2.8,56993.02
2.9,56776.59
2.9,56787.32
2.9,56368.49
2.8,56182.31
2.9,56561.76
2.9,56283.33
2.8,56917.21
2.8,56686.85
2.9,56758.73
2.9,56621.53
2.8,56848.83
3.0,56706.59
2.9,56663.54
2.9,57081.34
2.9,56318.57
3.0,56508.77
3.0,56359.32
2.9,56663.83
2.9,56376.68
3.0,56387.83
2.8,56361.34
2.8,56809.87
2.9,56375.35
2.9,56783.48
2.9,56165.82
2.8,56953.11
2.8,56380.96
3.0,56145.35
2.9,56363.58
2.9,56895.2
2.8,56461.74
3.0,56648.15
2.9,56518.41
2.9,56744.42
2.9,56986.41
2.9,57103.9
2.9,57073.21
2.9,56203.74
3.0,56747.62
2.9,56789.0
2.8,57065.03
2.9,56179.17
2.8,56535.23
3.0,56682.89
2.9,56169.49
2.9,56421.54
2.9,56983.16
2.9,56172.36
2.8,56703.59
3.0,56834.01
2.9,56449.35
2.9,56760.21
2.9,56826.65
2.9,56425.19
2.9,56287.49
3.0,56898.8
2.8,56520.72
3.0,57017.69
3.0,56847.07
3.0,56846.72
2.9,57001.32
2.8,56148.76
2.9,56759.3
2.9,56254.08
2.9,56294.45
3.0,56205.64
2.9,56484.86
3.0,56795.97
2.8,56965.85
2.9,56781.82
3.0,56305.54
2.9,56239.37
2.9,57071.92
3.0,56700.02
2.8,56864.23
2.9,56862.67
2.9,57021.74
2.8,56142.27
2.9,56903.01
2.9,56314.65
2.9,56156.12
2.9,56781.2
2.8,56506.79
2.9,56537.69
3.0,56274.86
3.0,56912.39
2.8,57121.81
2.9,56993.12
2.8,56369.44
2.9,56596.99
2.8,56823.13
3.0,56498.43
2.9,56156.34
2.9,56654.05
3.0,56908.08
3.0,56786.45
2.9,56326.22
2.8,56547.58
3.0,56249.92
3.0,56991.5
3.0,56276.99
2.9,56898.04
2.9,56282.72
2.8,56928.17
2.9,56520.34
2.9,56828.73
2.9,57021.36
2.8,56361.39
2.8,56995.62
2.9,56543.43
3.0,56531.92
2.9,56407.48
2.9,56618.07
3.0,56232.2
2.9,56890.49
2.9,56847.04
2.9,56567.13
2.9,56555.28
2.8,56758.98
2.9,56857.79
2.9,56752.46
2.8,57084.58
3.0,56341.92
2.9,56560.33
3.0,56257.78
2.9,56762.95
3.0,56381.07
2.8,57117.14
2.9,56667.43
2.8,57009.33
2.9,56677.83
2.9,56267.27
2.9,57027.14
2.8,56192.39
2.9,56765.58
2.8,56313.0
3.0,56429.19
2.9,56151.18
3.0,56200.47
2.9,56581.43
2.8,56791.43
3.0,56652.21
3.0,56710.67
2.9,56267.54
3.0,57129.61
2.8,57103.95
2.9,56400.81
2.9,56259.44
2.8,56338.1
2.9,56726.19
3.0,56189.88
2.9,56266.01
2.8,56535.02
2.8,56538.44
2.9,56393.25
2.9,56800.41
2.9,56148.23
2.9,56687.99
2.9,56801.62
2.8,56962.0
3.0,57099.87
3.0,56623.76
2.9,56763.8
2.9,56267.99
2.9,56816.6
2.9,56974.97
3.0,57120.33
3.0,56387.91
3.0,56974.96
2.9,57032.8
2.9,56916.41
2.9,56613.54
2.8,57116.27
3.0,56741.14
2.8,56476.36
3.0,56563.72
3.0,56859.0
2.9,56934.18
3.0,56157.63
2.9,57036.87
3.0,56565.16
2.9,56357.57
2.8,56748.27
2.9,56351.59
2.8,56220.24
2.9,56443.77
2.8,56854.59
3.0,56217.53
3.0,57100.07
2.9,56647.88
2.9,56174.68
3.0,56254.24
2.9,57048.67
3.0,56969.89
2.9,57012.6
2.9,56313.67
2.9,56383.77
2.9,56566.99
2.9,56850.51
2.9,56214.28
2.8,56548.38
2.8,56267.64
2.8,56940.15
2.9,56334.65
2.9,56281.04
2.9,56810.19
3.0,56649.54
3.0,57015.37
2.9,56651.16
2.9,56256.83
2.9,56698.31
2.9,56228.84
2.9,56655.02
2.8,57062.13
2.9,56217.35
2.9,56603.62
3.0,56525.78
2.9,57014.42
2.8,56368.95
3.0,56840.17
3.0,56885.68
3.0,56668.02
2.9,56827.39
2.9,57138.82
2.9,56164.49
2.9,56146.45
2.9,56967.4
2.8,56537.37
3.0,56772.42
2.8,56981.05
3.0,56880.52
2.8,57088.57
2.9,56840.74
2.8,56771.32
2.9,56711.49
2.9,56639.93
2.9,56245.81
2.9,57102.41
2.8,57127.18
2.8,56158.53
2.8,57103.32
2.9,56751.9
2.9,56748.45
2.9,56319.71
2.9,56451.55
2.9,57048.48
2.8,57126.81
2.9,56348.16
2.9,56707.15
2.8,56855.75
2.9,56872.24
2.9,56319.19
2.9,56222.09
2.8,56300.91
3.0,57094.25
2.9,56305.75
3.0,56323.05
3.0,57030.51
2.8,56398.1
3.0,56216.94
2.8,56343.9
3.0,56419.79
2.8,56962.77
3.0,56570.26
2.9,56194.55
2.9,56948.53
3.0,56943.25
2.9,56895.48
2.9,56888.93
3.0,57004.98
3.0,56506.17
2.9,56876.49
2.8,56212.03
3.0,57131.32
2.9,56454.16
2.8,56645.35
2.8,56842.03
2.8,56211.07
2.8,56550.58
2.9,57037.54
3.0,56770.12
3.0,56733.4
2.9,57041.57
3.0,56142.91
3.0,56883.27
2.9,57096.11
2.9,56519.95
2.9,57111.49
2.9,56222.98
3.0,56817.11
3.0,56544.88
3.0,56548.86
2.8,56193.8
2.9,56946.06
2.9,56449.6
2.8,56926.18
2.8,57020.56
2.9,56801.69
2.9,56725.12
2.9,56232.72
2.9,56192.62
2.8,56751.67
3.0,57136.91
2.9,56875.15
2.9,56989.66
2.9,56669.26
2.9,56337.0
2.9,56999.77
2.8,56960.49
2.9,56684.71
3.0,56988.55
2.8,56542.81
3.0,56791.72
2.9,56664.43
2.8,56941.16
2.9,56786.92
3.0,56691.27
2.8,56599.92
2.9,56713.46
2.9,56168.51
2.8,56728.51
2.9,56500.84
2.8,56498.71
3.0,56179.06
2.9,56142.55
2.9,56151.29
2.9,56684.22
2.8,56654.56
2.9,56636.46
2.8,56871.9
2.9,56543.78
2.8,56348.39
3.0,56424.1
3.0,57033.92
2.9,56818.15
2.9,56575.94
2.8,56514.96
2.9,57094.04
2.9,56711.02
2.9,56571.28
3.0,56357.69
3.0,56576.25
2.9,56211.3
3.0,57061.34
3.0,56717.49
3.0,56843.78
2.8,56990.89
3.0,56778.06
2.8,56274.26
2.9,56642.57
2.9,56198.39
2.8,57004.06
2.9,56633.08
3.0,56768.65
2.9,56827.25
2.8,56553.21
2.9,56295.23
2.9,56612.87
2.9,56922.12
2.9,56525.43
2.9,56909.3
3.0,56277.39
3.0,56824.69
2.9,56504.7
2.9,56762.15
2.9,56766.75
2.8,56367.77
2.8,56996.37
2.9,56733.65
2.9,56450.36
2.8,56561.77
2.9,56479.08
2.8,56612.71
3.0,56815.45
2.9,56815.69
2.9,56142.75
2.8,56360.75
2.9,56465.49
2.9,56915.93
2.8,56843.43
2.9,56393.77
3.0,56659.59
3.0,56543.36
3.0,56594.76
2.8,56317.64
3.0,56701.06
2.9,57140.97
2.8,56916.28
2.9,56971.51
3.0,56191.5
3.0,56396.97
2.8,56812.62
3.0,56147.82
2.8,56550.92
3.0,56296.37
2.8,56694.16
3.0,56491.84
2.9,56346.64
2.9,56390.24
2.9,56799.19
3.0,57032.31
3.0,57049.43
2.9,56545.86
2.9,56805.0
3.0,56476.17
2.9,56419.34
2.9,56318.11
2.9,56240.71
2.9,56365.51
3.0,56743.01
2.9,56321.59
3.0,57080.53
3.0,56801.96
2.9,57112.67
3.0,56469.4
3.0,56675.5
3.0,56634.41
2.9,56197.66
3.0,56768.15
2.9,56225.01
2.8,56380.03
3.0,56517.51
2.9,56775.34
2.8,56202.51
3.0,56872.6
2.9,56329.36
2.9,56360.0
2.9,57050.31
2.8,57119.49
2.9,56810.01
2.9,56967.44
2.9,57013.62
2.9,56549.91
2.8,56409.81
2.8,56202.73
3.0,56357.52
2.9,56601.99
2.9,56745.68
2.9,56597.17
3.0,56382.47
3.0,56548.98
2.9,56662.1
2.9,56198.62
2.9,56526.67
2.9,56148.09
2.9,57095.02
2.9,56874.64
2.9,57114.02
2.9,56626.72
3.0,57047.23
2.9,56632.5
3.0,56652.87
2.8,56220.65
2.9,56403.14
2.9,56329.6
2.9,57082.06
2.8,56850.2
2.9,56612.39
2.8,56176.27
3.0,56696.79
2.8,56203.79
2.9,56855.05
2.9,56978.05
2.9,56962.52
3.0,56786.65
2.9,56740.0
2.9,56713.16
2.8,56495.12
3.0,56627.28
2.8,56894.68
2.8,56989.09
3.0,56578.37
2.9,57070.56
2.9,56882.21
2.9,56408.28
2.9,56932.67
3.0,56556.72
2.9,56472.94
3.0,56287.09
2.9,56304.15
3.0,56923.59
3.0,56508.99
2.9,56248.27
2.9,57028.07
3.0,56904.15
3.0,56202.9
2.8,56334.05
3.0,56453.39
2.9,56506.48
2.9,56701.78
2.9,57092.3
2.9,57004.42
2.8,56823.67
2.8,57133.56
2.9,56392.31
2.9,56887.64
2.8,56231.34
2.8,56760.11
2.8,57093.71
2.9,56493.44
2.9,56152.36
3.0,56599.7
3.0,56501.52
2.9,56855.29
3.0,56256.86
2.9,56498.5
2.9,56156.26
2.8,56557.56
2.8,56486.19
2.8,56882.75
2.8,56763.68
2.9,56925.25
3.0,56539.16
2.8,56414.08
3.0,56965.12
2.9,56326.02
2.9,56802.17
2.8,57034.96
2.8,56934.48
2.9,56287.25
2.9,56629.51
2.9,56940.41
2.8,56319.33
2.9,56233.37
2.9,56960.08
3.0,56327.41
2.9,56446.98
2.9,56943.05
2.9,56313.65
2.9,56602.83
2.8,56546.69
2.8,56781.47
2.9,57125.89
3.0,56502.52
3.0,56627.85
3.0,56200.54
2.8,56392.94
3.0,56746.8
3.0,56191.73
2.9,56150.79
2.8,56811.48
2.9,56239.71
2.8,56252.37
2.8,56295.61
2.8,56361.69
2.9,56317.32
2.9,56657.8
2.9,56734.38
2.9,56684.4
3.0,56811.87
2.9,56383.74
2.9,56859.15
2.9,56506.65
2.9,57086.36
2.9,56727.96
2.9,56989.86
2.9,56796.92
2.9,56306.11
3.0,56778.95
2.9,56383.62
2.9,56148.77
3.0,56974.98
3.0,56227.09
2.9,56497.45
2.8,56741.97
2.9,56835.33
2.9,56736.74
2.9,56205.25
3.0,56926.33
2.8,57026.0
2.9,56538.58
3.0,56481.45
2.9,56431.99
2.8,56467.46
3.0,57019.79
2.9,57081.85
3.0,57015.97
3.0,56212.77
2.9,56240.9
3.0,56669.06
2.9,56818.75
2.8,56496.65
3.0,57127.36
3.0,56614.07
